5630   7.796370 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5631   7.796501 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5632   7.796615 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5633   7.796746 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5634   7.796862 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5635   7.796992 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5636   7.797107 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5637   7.797239 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5638   7.797353 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5639   7.801731 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5640   7.801843 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5641   7.813472 192.168.23.172 -> 192.168.23.32 TCP 49567 > http [ACK] Seq=126 Ack=5650097 Win=225920 Len=0 TSval=621995 TSecr=2141931305
5642   7.813955 192.168.23.172 -> 192.168.23.32 TCP 49567 > http [ACK] Seq=126 Ack=5652993 Win=225920 Len=0 TSval=621995 TSecr=2141931315
5643   7.814289 192.168.23.172 -> 192.168.23.32 TCP 49567 > http [ACK] Seq=126 Ack=5655889 Win=225920 Len=0 TSval=621995 TSecr=2141931315
5644   7.814636 192.168.23.172 -> 192.168.23.32 TCP 49567 > http [ACK] Seq=126 Ack=5660233 Win=225920 Len=0 TSval=621996 TSecr=2141931315
5645   7.814910 192.168.23.172 -> 192.168.23.32 TCP 49567 > http [ACK] Seq=126 Ack=5663129 Win=225920 Len=0 TSval=621996 TSecr=2141931315
5646   7.815223 192.168.23.172 -> 192.168.23.32 TCP 49567 > http [ACK] Seq=126 Ack=5666025 Win=225920 Len=0 TSval=621996 TSecr=2141931315
5647   7.819891 192.168.23.172 -> 192.168.23.32 TCP 49567 > http [ACK] Seq=126 Ack=5668921 Win=225920 Len=0 TSval=621997 TSecr=2141931316
5648   7.820071 192.168.23.172 -> 192.168.23.32 TCP 49567 > http [ACK] Seq=126 Ack=5671817 Win=225920 Len=0 TSval=621997 TSecr=2141931316
5649   7.820286 192.168.23.172 -> 192.168.23.32 TCP 49567 > http [ACK] Seq=126 Ack=5674713 Win=225920 Len=0 TSval=621997 TSecr=2141931316
5650   7.820526 192.168.23.172 -> 192.168.23.32 TCP 49567 > http [ACK] Seq=126 Ack=5677609 Win=225920 Len=0 TSval=621997 TSecr=2141931316
5651   7.820772 192.168.23.172 -> 192.168.23.32 TCP 49567 > http [ACK] Seq=126 Ack=5680505 Win=225920 Len=0 TSval=621997 TSecr=2141931316
5652   7.821018 192.168.23.172 -> 192.168.23.32 TCP 49567 > http [ACK] Seq=126 Ack=5683401 Win=225920 Len=0 TSval=621997 TSecr=2141931316
5653   7.821263 192.168.23.172 -> 192.168.23.32 TCP 49567 > http [ACK] Seq=126 Ack=5686297 Win=225920 Len=0 TSval=621997 TSecr=2141931316
5654   7.821526 192.168.23.172 -> 192.168.23.32 TCP 49567 > http [ACK] Seq=126 Ack=5689193 Win=225920 Len=0 TSval=621997 TSecr=2141931317
5655   7.821769 192.168.23.172 -> 192.168.23.32 TCP 49567 > http [ACK] Seq=126 Ack=5692089 Win=225920 Len=0 TSval=621997 TSecr=2141931317
5656   7.822014 192.168.23.172 -> 192.168.23.32 TCP 49567 > http [ACK] Seq=126 Ack=5694985 Win=225920 Len=0 TSval=621997 TSecr=2141931317
5657   7.822263 192.168.23.172 -> 192.168.23.32 TCP 49567 > http [ACK] Seq=126 Ack=5697881 Win=225920 Len=0 TSval=621997 TSecr=2141931317
5658   7.826778 192.168.23.172 -> 192.168.23.32 TCP 49567 > http [ACK] Seq=126 Ack=5700777 Win=225920 Len=0 TSval=621999 TSecr=2141931317
5659   7.839141 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5660   7.839288 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5661   7.839505 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5662   7.839613 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5663   7.839819 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5664   7.839934 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5665   7.840205 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5666   7.840411 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5667   7.840542 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5668   7.840639 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5669   7.840820 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5670   7.845547 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5671   7.845712 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5672   7.845824 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5673   7.845955 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5674   7.846068 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5675   7.846255 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5676   7.846443 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5677   7.846565 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5678   7.846602 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5679   7.846857 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5680   7.847059 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5681   7.847179 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5682   7.847291 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5683   7.847422 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5684   7.847536 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5685   7.847667 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5686   7.847784 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5687   7.847913 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5688   7.848030 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5689   7.852323 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5690   7.852452 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5691   7.864242 192.168.23.172 -> 192.168.23.32 TCP 49567 > http [ACK] Seq=126 Ack=5705121 Win=225920 Len=0 TSval=622008 TSecr=2141931318
5692   7.864547 192.168.23.172 -> 192.168.23.32 TCP 49567 > http [ACK] Seq=126 Ack=5708017 Win=225920 Len=0 TSval=622008 TSecr=2141931327
5693   7.864846 192.168.23.172 -> 192.168.23.32 TCP 49567 > http [ACK] Seq=126 Ack=5710913 Win=225920 Len=0 TSval=622008 TSecr=2141931327
5694   7.865252 192.168.23.172 -> 192.168.23.32 TCP 49567 > http [ACK] Seq=126 Ack=5715257 Win=225920 Len=0 TSval=622008 TSecr=2141931327
5695   7.865572 192.168.23.172 -> 192.168.23.32 TCP 49567 > http [ACK] Seq=126 Ack=5718153 Win=225920 Len=0 TSval=622008 TSecr=2141931328
5696   7.865864 192.168.23.172 -> 192.168.23.32 TCP 49567 > http [ACK] Seq=126 Ack=5722497 Win=225920 Len=0 TSval=622008 TSecr=2141931328
5697   7.870680 192.168.23.172 -> 192.168.23.32 TCP 49567 > http [ACK] Seq=126 Ack=5725393 Win=225920 Len=0 TSval=622009 TSecr=2141931329
5698   7.870863 192.168.23.172 -> 192.168.23.32 TCP 49567 > http [ACK] Seq=126 Ack=5728289 Win=225920 Len=0 TSval=622010 TSecr=2141931329
5699   7.871094 192.168.23.172 -> 192.168.23.32 TCP 49567 > http [ACK] Seq=126 Ack=5731185 Win=225920 Len=0 TSval=622010 TSecr=2141931329
5700   7.871300 192.168.23.172 -> 192.168.23.32 TCP 49567 > http [ACK] Seq=126 Ack=5734081 Win=225920 Len=0 TSval=622010 TSecr=2141931329
5701   7.871594 192.168.23.172 -> 192.168.23.32 TCP 49567 > http [ACK] Seq=126 Ack=5736977 Win=225920 Len=0 TSval=622010 TSecr=2141931329
5702   7.871900 192.168.23.172 -> 192.168.23.32 TCP 49567 > http [ACK] Seq=126 Ack=5741321 Win=225920 Len=0 TSval=622010 TSecr=2141931329
5703   7.872207 192.168.23.172 -> 192.168.23.32 TCP 49567 > http [ACK] Seq=126 Ack=5744217 Win=225920 Len=0 TSval=622010 TSecr=2141931329
5704   7.872447 192.168.23.172 -> 192.168.23.32 TCP 49567 > http [ACK] Seq=126 Ack=5747113 Win=225920 Len=0 TSval=622010 TSecr=2141931329
5705   7.872690 192.168.23.172 -> 192.168.23.32 TCP 49567 > http [ACK] Seq=126 Ack=5750009 Win=225920 Len=0 TSval=622010 TSecr=2141931329
5706   7.872935 192.168.23.172 -> 192.168.23.32 TCP 49567 > http [ACK] Seq=126 Ack=5752905 Win=225920 Len=0 TSval=622010 TSecr=2141931329
5707   7.877411 192.168.23.172 -> 192.168.23.32 TCP 49567 > http [ACK] Seq=126 Ack=5755801 Win=225920 Len=0 TSval=622011 TSecr=2141931329
5708   7.889832 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5709   7.889944 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5710   7.890058 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5711   7.890184 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5712   7.890300 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5713   7.890430 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5714   7.890546 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5715   7.890787 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5716   7.890906 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5717   7.891029 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5718   7.891157 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5719   7.891324 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5720   7.891377 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5721   7.891551 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5722   7.891650 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5723   7.896282 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5724   7.896393 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5725   7.896525 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5726   7.896644 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5727   7.896820 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5728   7.897025 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5729   7.897131 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5730   7.897263 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5731   7.897376 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5732   7.897507 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5733   7.897623 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5734   7.897756 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5735   7.897867 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5736   7.897999 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5737   7.898112 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5738   7.898246 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5739   7.898359 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5740   7.898490 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5741   7.898607 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5742   7.898736 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5743   7.902983 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5744   7.903117 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5745   7.914735 192.168.23.172 -> 192.168.23.32 TCP 49567 > http [ACK] Seq=126 Ack=5757249 Win=225920 Len=0 TSval=622021 TSecr=2141931331
5746   7.914979 192.168.23.172 -> 192.168.23.32 TCP 49567 > http [ACK] Seq=126 Ack=5760145 Win=225920 Len=0 TSval=622021 TSecr=2141931340
5747   7.915209 192.168.23.172 -> 192.168.23.32 TCP 49567 > http [ACK] Seq=126 Ack=5763041 Win=225920 Len=0 TSval=622021 TSecr=2141931340
5748   7.915459 192.168.23.172 -> 192.168.23.32 TCP 49567 > http [ACK] Seq=126 Ack=5765937 Win=225920 Len=0 TSval=622021 TSecr=2141931340
5749   7.915822 192.168.23.172 -> 192.168.23.32 TCP 49567 > http [ACK] Seq=126 Ack=5768833 Win=225920 Len=0 TSval=622021 TSecr=2141931340
5750   7.916055 192.168.23.172 -> 192.168.23.32 TCP 49567 > http [ACK] Seq=126 Ack=5771729 Win=225920 Len=0 TSval=622021 TSecr=2141931340
5751   7.916367 192.168.23.172 -> 192.168.23.32 TCP 49567 > http [ACK] Seq=126 Ack=5774625 Win=225920 Len=0 TSval=622021 TSecr=2141931340
5752   7.916581 192.168.23.172 -> 192.168.23.32 TCP 49567 > http [ACK] Seq=126 Ack=5777521 Win=225920 Len=0 TSval=622021 TSecr=2141931340
5753   7.921363 192.168.23.172 -> 192.168.23.32 TCP 49567 > http [ACK] Seq=126 Ack=5780417 Win=225920 Len=0 TSval=622022 TSecr=2141931340
5754   7.921553 192.168.23.172 -> 192.168.23.32 TCP 49567 > http [ACK] Seq=126 Ack=5783313 Win=225920 Len=0 TSval=622022 TSecr=2141931342
5755   7.921864 192.168.23.172 -> 192.168.23.32 TCP 49567 > http [ACK] Seq=126 Ack=5787657 Win=225920 Len=0 TSval=622022 TSecr=2141931342
5756   7.922156 192.168.23.172 -> 192.168.23.32 TCP 49567 > http [ACK] Seq=126 Ack=5790553 Win=225920 Len=0 TSval=622022 TSecr=2141931342
5757   7.922399 192.168.23.172 -> 192.168.23.32 TCP 49567 > http [ACK] Seq=126 Ack=5793449 Win=225920 Len=0 TSval=622022 TSecr=2141931342
5758   7.922646 192.168.23.172 -> 192.168.23.32 TCP 49567 > http [ACK] Seq=126 Ack=5796345 Win=225920 Len=0 TSval=622023 TSecr=2141931342
5759   7.922889 192.168.23.172 -> 192.168.23.32 TCP 49567 > http [ACK] Seq=126 Ack=5799241 Win=225920 Len=0 TSval=622023 TSecr=2141931342
5760   7.923136 192.168.23.172 -> 192.168.23.32 TCP 49567 > http [ACK] Seq=126 Ack=5802137 Win=225920 Len=0 TSval=622023 TSecr=2141931342
5761   7.923383 192.168.23.172 -> 192.168.23.32 TCP 49567 > http [ACK] Seq=126 Ack=5805033 Win=225920 Len=0 TSval=622023 TSecr=2141931342
5762   7.923631 192.168.23.172 -> 192.168.23.32 TCP 49567 > http [ACK] Seq=126 Ack=5807929 Win=225920 Len=0 TSval=622023 TSecr=2141931342
5763   7.928032 192.168.23.172 -> 192.168.23.32 TCP 49567 > http [ACK] Seq=126 Ack=5810825 Win=225920 Len=0 TSval=622024 TSecr=2141931342
5764   7.940351 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5765   7.940520 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5766   7.940647 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5767   7.940760 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5768   7.940890 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5769   7.941010 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5770   7.941142 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5771   7.941413 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5772   7.941600 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5773   7.941725 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5774   7.941892 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5775   7.942006 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5776   7.942138 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5777   7.942251 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5778   7.946939 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5779   7.947069 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5780   7.947183 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5781   7.947315 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5782   7.947430 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5783   7.947565 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5784   7.947676 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5785   7.947806 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5786   7.947922 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5787   7.948051 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5788   7.948166 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5789   7.948297 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5790   7.948412 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5791   7.948542 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5792   7.948658 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5793   7.948789 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5794   7.948903 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5795   7.949036 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5796   7.949150 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5797   7.949281 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5798   7.949395 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5799   7.953591 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5800   7.953707 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5801   7.965413 192.168.23.172 -> 192.168.23.32 TCP 49567 > http [ACK] Seq=126 Ack=5813721 Win=225920 Len=0 TSval=622033 TSecr=2141931343
5802   7.965675 192.168.23.172 -> 192.168.23.32 TCP 49567 > http [ACK] Seq=126 Ack=5816617 Win=225920 Len=0 TSval=622033 TSecr=2141931353
5803   7.965922 192.168.23.172 -> 192.168.23.32 TCP 49567 > http [ACK] Seq=126 Ack=5819513 Win=225920 Len=0 TSval=622033 TSecr=2141931353
5804   7.966167 192.168.23.172 -> 192.168.23.32 TCP 49567 > http [ACK] Seq=126 Ack=5822409 Win=225920 Len=0 TSval=622033 TSecr=2141931353
5805   7.966456 192.168.23.172 -> 192.168.23.32 TCP 49567 > http [ACK] Seq=126 Ack=5825305 Win=225920 Len=0 TSval=622033 TSecr=2141931353
5806   7.966754 192.168.23.172 -> 192.168.23.32 TCP 49567 > http [ACK] Seq=126 Ack=5828201 Win=225920 Len=0 TSval=622034 TSecr=2141931353
5807   7.967031 192.168.23.172 -> 192.168.23.32 TCP 49567 > http [ACK] Seq=126 Ack=5831097 Win=225920 Len=0 TSval=622034 TSecr=2141931353
5808   7.967275 192.168.23.172 -> 192.168.23.32 TCP 49567 > http [ACK] Seq=126 Ack=5833993 Win=225920 Len=0 TSval=622034 TSecr=2141931353
5809   7.972096 192.168.23.172 -> 192.168.23.32 TCP 49567 > http [ACK] Seq=126 Ack=5836889 Win=225920 Len=0 TSval=622035 TSecr=2141931354
5810   7.972338 192.168.23.172 -> 192.168.23.32 TCP 49567 > http [ACK] Seq=126 Ack=5839785 Win=225920 Len=0 TSval=622035 TSecr=2141931354
5811   7.972589 192.168.23.172 -> 192.168.23.32 TCP 49567 > http [ACK] Seq=126 Ack=5842681 Win=225920 Len=0 TSval=622035 TSecr=2141931354
5812   7.972828 192.168.23.172 -> 192.168.23.32 TCP 49567 > http [ACK] Seq=126 Ack=5845577 Win=225920 Len=0 TSval=622035 TSecr=2141931354
5813   7.973074 192.168.23.172 -> 192.168.23.32 TCP 49567 > http [ACK] Seq=126 Ack=5848473 Win=225920 Len=0 TSval=622035 TSecr=2141931354
5814   7.973320 192.168.23.172 -> 192.168.23.32 TCP 49567 > http [ACK] Seq=126 Ack=5851369 Win=225920 Len=0 TSval=622035 TSecr=2141931354
5815   7.973565 192.168.23.172 -> 192.168.23.32 TCP 49567 > http [ACK] Seq=126 Ack=5854265 Win=225920 Len=0 TSval=622035 TSecr=2141931355
5816   7.973814 192.168.23.172 -> 192.168.23.32 TCP 49567 > http [ACK] Seq=126 Ack=5857161 Win=225920 Len=0 TSval=622035 TSecr=2141931355
5817   7.974059 192.168.23.172 -> 192.168.23.32 TCP 49567 > http [ACK] Seq=126 Ack=5860057 Win=225920 Len=0 TSval=622035 TSecr=2141931355
5818   7.974302 192.168.23.172 -> 192.168.23.32 TCP 49567 > http [ACK] Seq=126 Ack=5862953 Win=225920 Len=0 TSval=622035 TSecr=2141931355
5819   7.978624 192.168.23.172 -> 192.168.23.32 TCP 49567 > http [ACK] Seq=126 Ack=5865849 Win=225920 Len=0 TSval=622037 TSecr=2141931355
5820   7.991092 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5821   7.991247 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5822   7.991359 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5823   7.991487 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5824   7.991607 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5825   7.991730 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5826   7.991845 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5827   7.992099 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5828   7.992304 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5829   7.992409 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5830   7.992624 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5831   7.992997 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5832   7.997737 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5833   7.997882 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5834   7.998010 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5835   7.998121 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5836   7.998252 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5837   7.998377 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5838   7.998502 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5839   7.998683 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5840   7.998894 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5841   7.998994 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5842   7.999133 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5843   7.999237 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5844   7.999384 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5845   7.999498 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5846   7.999629 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5847   7.999747 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5848   7.999875 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5849   7.999988 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5850   8.004169 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5851   8.004288 192.168.23.32 -> 192.168.23.172 TCP [TCP segment of a reassembled PDU]
5852   8.016179 192.168.23.172 -> 192.168.23.32 TCP 49567 > http [ACK] Seq=126 Ack=5870193 Win=225920 Len=0 TSval=622046 TSecr=2141931356
5853   8.016403 192.168.23.172 -> 192.168.23.32 TCP 49567 > http [ACK] Seq=126 Ack=5873089 Win=225920 Len=0 TSval=622046 TSecr=2141931365
5854   8.016639 192.168.23.172 -> 192.168.23.32 TCP 49567 > http [ACK] Seq=126 Ack=5875985 Win=225920 Len=0 TSval=622046 TSecr=2141931365
5855   8.016878 192.168.23.172 -> 192.168.23.32 TCP 49567 > http [ACK] Seq=126 Ack=5878881 Win=225920 Len=0 TSval=622046 TSecr=2141931365
5856   8.017140 192.168.23.172 -> 192.168.23.32 TCP 49567 > http [ACK] Seq=126 Ack=5881777 Win=225920 Len=0 TSval=622046 TSecr=2141931365
5857   8.017439 192.168.23.172 -> 192.168.23.32 TCP 49567 > http [ACK] Seq=126 Ack=5884673 Win=225920 Len=0 TSval=622046 TSecr=2141931366
5858   8.017667 192.168.23.172 -> 192.168.23.32 TCP 49567 > http [ACK] Seq=126 Ack=5887569 Win=225920 Len=0 TSval=622046 TSecr=2141931366
5859   8.018039 192.168.23.172 -> 192.168.23.32 TCP 49567 > http [ACK] Seq=126 Ack=5890465 Win=225920 Len=0 TSval=622046 TSecr=2141931366
5860   8.022866 192.168.23.172 -> 192.168.23.32 TCP 49567 > http [ACK] Seq=126 Ack=5893361 Win=225920 Len=0 TSval=622048 TSecr=2141931367
5861   8.023054 192.168.23.172 -> 192.168.23.32 TCP 49567 > http [ACK] Seq=126 Ack=5896257 Win=225920 Len=0 TSval=622048 TSecr=2141931367
5862   8.023276 192.168.23.172 -> 192.168.23.32 TCP 49567 > http [ACK] Seq=126 Ack=5899153 Win=225920 Len=0 TSval=622048 TSecr=2141931367
